timestamp: 20231031225128
trade_count: 112187
total_profit: 2655524.0
size of result_df: 15464
ratio: 0.13784128285808517
average days_held: 10.560653195111733
average profit: 23.670514408977866
Source code for 'gen_signal_func':
def gen_daily_buy_signal_five(data):
    """
    前辈指标

    :param data:
    :return:
    """
    # 效果：
    # 任然无法避免买入后继续跌，概率增加，持有天数减少

    # 还需继续优化
    K,D,J = KDJ(data['收盘'],data['最高'],data['最低'])
    data['J'] = J
    data['买'] = data['J'].apply(lambda x: 10 if x < 0 else 0)
    # data['Buy_Signal'] = (9.9 < data['买'].shift(1)) & (9.9 > data['买']) & (data['日期'] > '2013-01-01')
    # data['Buy_Signal'] = (9.9 < data['买'].shift(2)) & (9.9 > data['买'].shift(1)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    # 再往前判断前两天是否有穿越，并且连续两天是否都下跌
    data['Buy_Signal'] = (9.9 < data['买'].shift(3)) & (9.9 > data['买'].shift(2)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    return data




           名称      代码   Buy Date  Buy Price  Sell Date  Sell Price  Profit  Total_Profit  Growth Rate (%)  Days Held  Buy_Index
6558     如通股份  603036 2023-05-04      10.88 2023-06-05       11.00    12.0  4.960000e+02         1.102941         22       1553
7926     德赛电池  000049 2019-11-06      25.13 2019-12-06       25.35    22.0  1.676000e+03         0.875448         22       5815
12682    艾融软件  830799 2016-07-21       0.95 2016-09-09        0.96     1.0  3.700000e+01         1.052632         22        229
12782    苏轴股份  430418 2020-10-30       8.98 2020-12-01        9.15    17.0  3.580000e+02         1.893096         22       1156
6287      天津港  600717 2018-12-05       3.95 2019-01-08        4.00     5.0  3.670000e+02         1.265823         22       5368
2401     中直股份  600038 2020-09-02      57.34 2020-10-12       58.93   159.0  2.786000e+03         2.772933         22       4624
10726    深中华A  000017 2014-10-21       8.56 2014-11-20        8.60     4.0  4.000000e+00         0.467290         22       4397
4157     北京银行  601169 2021-03-31       3.89 2021-05-06        3.90     1.0  1.100000e+02         0.257069         22       3233
10899    湖南天雁  600698 2019-01-28       4.29 2019-03-06        4.50    21.0  4.570000e+02         4.895105         22       5378
4437     华安证券  600909 2017-12-01       6.53 2018-01-03        6.54     1.0  3.000000e+01         0.153139         22        242
2455     中航光电  002179 2014-04-25       2.61 2014-05-29        2.68     7.0  4.300000e+01         2.681992         22       1555
1927     中国中铁  601390 2020-01-22       4.96 2020-03-02        5.17    21.0  3.850000e+02         4.233871         22       2859
4997     博实股份  002698 2020-03-12       8.86 2020-04-14        8.91     5.0  1.025000e+03         0.564334         22       1801
12661    航锦科技  000818 2018-06-07      12.42 2018-07-10       12.45     3.0  3.710000e+02         0.241546         22       4472
6767     安妮股份  002235 2018-01-31       7.48 2018-03-09        7.71    23.0  4.450000e+02         3.074866         22       2145
508      ST曙光  600303 2017-08-10      10.96 2017-09-11       11.11    15.0  2.470000e+02         1.368613         22       3894
12934     营口港  600317 2020-10-13       2.63 2020-11-12        2.67     4.0  1.750000e+02         1.520913         22       4397
12186    红塔证券  601236 2023-09-12       7.86 2023-10-20        7.81    -5.0  3.240000e+02        -0.636132         22       1013
871      ST鸿达  002002 2020-12-21       3.16 2021-01-21        3.25     9.0  1.880000e+02         2.848101         22       3491
9953     沃格光电  603773 2018-06-07      45.44 2018-07-10       45.96    52.0  5.200000e+01         1.144366         22         35
9537     正和生态  605069 2022-04-08      13.28 2022-05-13       13.55    27.0  1.190000e+02         2.033133         22        154
12757    苏盐井神  603299 2016-03-03      18.20 2016-04-05       18.81    61.0  6.100000e+01         3.351648         22         39
7580     广深铁路  601333 2022-09-23       2.01 2022-11-01        2.03     2.0  1.720000e+02         0.995025         22       3821
14776    隧道股份  600820 2020-01-22       5.03 2020-03-02        5.10     7.0  5.720000e+02         1.391650         22       6181
4455     华岭股份  430139 2022-04-25      15.40 2022-05-30       16.49   109.0  3.480000e+02         7.077922         22       1706
4135     北京人力  600861 2022-04-22      19.67 2022-05-27       19.90    23.0  8.460000e+02         1.169293         22       6704
8895     明星电力  600101 2014-05-14       5.42 2014-06-16        5.51     9.0  3.600000e+01         1.660517         22       4024
7883     德宏股份  603701 2020-12-21       8.97 2021-01-21        9.75    78.0  6.310000e+02         8.695652         22       1120
2963     亚太药业  002370 2014-12-26       8.30 2015-01-29        8.55    25.0  1.640000e+02         3.012048         22       1156
14060    金圆股份  000546 2020-07-22       9.48 2020-08-21        9.77    29.0  5.510000e+02         3.059072         22       5924
1475     东方创业  600278 2017-12-04      12.52 2018-01-04       12.70    18.0  5.470000e+02         1.437700         22       4121
10264    浙数文化  600633 2016-01-08      13.76 2016-02-16       14.00    24.0  6.460000e+02         1.744186         22       4461
5477     嘉澳环保  603822 2018-12-05      22.93 2019-01-08       22.97     4.0  7.660000e+02         0.174444         22        548
13998    重庆啤酒  600132 2023-07-05      92.92 2023-08-04       94.68   176.0  4.570000e+03         1.894102         22       6084
4297     千红制药  002550 2023-06-16       5.28 2023-07-20        5.33     5.0  5.480000e+02         0.946970         22       2992
2945     亚厦股份  002375 2019-07-17       5.36 2019-08-16        5.69    33.0  5.150000e+02         6.156716         22       2209
6665     宁波富邦  600768 2016-01-08      19.53 2016-02-16       19.66    13.0  1.550000e+02         0.665643         22       4567
13585    远大智能  002689 2023-04-14       4.51 2023-05-19        4.83    32.0 -4.830000e+02         7.095344         22       2593
189      ST华铁  000976 2016-01-08       9.50 2016-02-16        9.75    25.0  1.280000e+02         2.631579         22       3379
10297    浙江东日  600113 2022-09-23       6.48 2022-11-01        6.61    13.0  7.400000e+02         2.006173         22       5766
1404     东北制药  000597 2019-11-20       4.60 2019-12-20        4.63     3.0  1.220000e+02         0.652174         22       5586
3937     凯迪股份  605288 2021-04-21      77.57 2021-05-26       79.20   163.0  1.274000e+03         2.101328         22        217
15044    领益智造  002600 2019-03-21       6.18 2019-04-23        6.59    41.0  1.670000e+02         6.634304         22       1611
10433    海南椰岛  600238 2021-08-25      18.32 2021-09-28       18.48    16.0  9.210000e+02         0.873362         22       5008
3011     亚盛集团  600108 2014-01-03       7.79 2014-02-11        7.87     8.0  3.000000e+01         1.026958         22       3870
9648     氯碱化工  600618 2013-06-24       5.32 2013-07-24        5.51    19.0  7.900000e+01         3.571429         22       4955
4328     华体科技  603679 2018-02-01      16.18 2018-03-12       16.36    18.0  2.600000e+01         1.112485         22        155
9114     晶方科技  603005 2014-07-15      13.79 2014-08-14       13.90    11.0  1.550000e+02         0.797679         22        107
11397    申万宏源  000166 2021-04-09       4.41 2021-05-14        4.60    19.0  3.170000e+02         4.308390         22       1480
3100     京粮控股  000505 2014-07-15       5.48 2014-08-14        5.54     6.0  2.400000e+01         1.094891         22       4939
11254    珠江股份  600684 2021-10-26       3.18 2021-11-25        3.45    27.0  4.320000e+02         8.490566         22       6759
5439      唐人神  002567 2019-11-20       8.89 2019-12-20        8.98     9.0  3.740000e+02         1.012373         22       1880
11341    甘李药业  603087 2020-09-04     131.47 2020-10-14      134.30   283.0  2.830000e+02         2.152582         22         49
12       ST三圣  002742 2019-08-05       6.46 2019-09-04        6.51     5.0  3.930000e+02         0.773994         22       1003
13810    退市辅仁  600781 2022-04-21       2.45 2022-07-22        2.46     1.0 -1.250000e+02         0.408163         22       5931
8181     慧为智能  832876 2019-07-01       0.17 2019-08-01        0.18     1.0  1.300000e+01         5.882353         22         91
14523    长城军工  601606 2020-10-28      13.17 2020-11-27       13.23     6.0  4.230000e+02         0.455581         22        539
6414     太极股份  002368 2018-12-04      16.82 2019-01-07       16.84     2.0  9.390000e+02         0.118906         22       1896
943       一诺威  834261 2019-01-09       1.09 2019-04-02        1.17     8.0  2.600000e+01         7.339450         22        112
11860     福斯特  603806 2021-03-02      38.80 2021-04-01       38.84     4.0  3.820000e+02         0.103093         22       1557
4921     南山控股  002314 2022-07-14       3.75 2022-08-15        3.91    16.0  5.390000e+02         4.266667         22       2866
1648      东电退  000585 2020-04-27       1.47 2020-06-02        1.52     5.0 -1.580000e+02         3.401361         22       5495
14124    金智科技  002090 2017-07-14      12.84 2017-08-15       13.44    60.0  6.660000e+02         4.672897         22       2431
11980     科林退  002499 2023-01-17       1.96 2023-04-17        0.86  -110.0  6.190000e+02       -56.122449         22       2802
3747     冀中能源  000937 2017-03-02       4.29 2017-04-05        4.57    28.0  2.220000e+02         6.526807         22       4139
2777     九丰能源  605090 2022-12-16      21.51 2023-01-18       21.59     8.0  4.040000e+02         0.371920         22        371
9417     棕榈股份  002431 2018-10-12       4.23 2018-11-13        4.37    14.0  2.620000e+02         3.309693         22       1859
8363     摩恩电气  002451 2015-08-31       9.50 2015-10-09       10.16    66.0  2.450000e+02         6.947368         22       1168
9189      木林森  002745 2020-12-03      14.94 2021-01-04       15.05    11.0  7.290000e+02         0.736278         21       1199
5823     圣阳股份  002580 2020-03-27       5.23 2020-04-28        5.29     6.0  1.960000e+02         1.147228         21       2003
571      ST泰禾  000732 2015-07-02      14.97 2015-08-14       15.40    43.0  7.800000e+01         2.872411         21       3451
11410    申科股份  002633 2022-12-05      10.25 2023-01-04       10.29     4.0  5.170000e+02         0.390244         21       2369
11401    申华控股  600653 2013-06-19       2.36 2013-07-18        2.42     6.0  1.600000e+01         2.542373         21       5425
7145     山东高速  600350 2022-03-04       4.73 2022-04-06        4.87    14.0  2.860000e+02         2.959831         21       4757
12097    粤桂股份  000833 2020-10-13       4.56 2020-11-11        4.67    11.0  3.730000e+02         2.412281         21       5034
4212     北方导航  600435 2015-09-01      14.94 2015-10-12       15.35    41.0  4.490000e+02         2.744311         21       2696
3024     亚通精工  603190 2023-04-19      28.79 2023-05-23       28.80     1.0  1.070000e+02         0.034734         21         42
9560     正泰电器  601877 2023-09-13      23.96 2023-10-20       22.68  -128.0  2.474000e+03        -5.342237         21       3175
2322     中水渔业  000798 2020-04-24       5.86 2020-05-28        6.05    19.0  7.420000e+02         3.242321         21       5220
12379     美之高  834765 2022-12-22       6.12 2023-01-30        6.14     2.0  3.650000e+02         0.326797         21        522
9862     江海股份  002484 2015-08-31       7.70 2015-10-08        7.79     9.0  5.500000e+01         1.168831         21       1189
7905     德生科技  002908 2018-02-01      10.84 2018-03-09       11.12    28.0  9.800000e+01         2.583026         21         71
11366    生物股份  600201 2021-06-08      19.41 2021-07-08       19.51    10.0  1.007000e+03         0.515198         21       5334
3096     京沪高铁  601816 2021-08-02       4.67 2021-08-31        4.71     4.0  1.020000e+02         0.856531         21        373
2214     中宠股份  002891 2023-04-19      23.28 2023-05-23       23.35     7.0  1.015000e+03         0.300687         21       1363
15461    龙韵股份  603729 2021-05-07      11.01 2021-06-07       11.04     3.0 -7.954000e+03         0.272480         21       1412
12014    科陆电子  002121 2021-04-07       3.88 2021-05-18        3.91     3.0 -2.910000e+02         0.773196         21       3236
2226     中岩大地  003001 2022-07-14      17.78 2022-08-12       18.05    27.0  2.370000e+02         1.518560         21        427
11265    珠海中富  000659 2017-05-08       4.22 2017-06-08        4.32    10.0  7.600000e+01         2.369668         21       4748
5922      外高桥  600648 2018-12-05      12.45 2019-01-07       12.48     3.0  7.140000e+02         0.240964         21       6036
5977      大北农  002385 2019-09-23       4.73 2019-10-29        4.83    10.0  5.220000e+02         2.114165         21       2256
26       ST世茂  600823 2014-02-21       2.03 2014-03-24        2.17    14.0  3.000000e+01         6.896552         21       4759
4958     南网储能  600995 2014-09-30       6.84 2014-11-05        6.96    12.0  7.200000e+01         1.754386         21       2468
